date,sp500,nikkei225,hangseng
2014-06-30,1960.23,15162.1,23190.72
2014-07-01,1973.32,15326.2,
2014-07-02,1974.62,15369.97,23549.62
2014-07-03,1985.44,15348.29,23531.44
2014-07-07,1977.65,15379.44,23540.92
2014-07-08,1963.71,15314.41,23541.38
2014-07-09,1972.83,15302.65,23176.07
2014-07-10,1964.68,15216.47,23238.99
2014-07-11,1967.57,15164.04,23233.45
2014-07-14,1977.1,15296.82,23346.67
2014-07-15,1973.28,15395.16,23459.96
2014-07-16,1981.57,15379.3,23523.28
2014-07-17,1958.12,15370.26,23520.87
2014-07-18,1978.22,15215.71,23454.79
2014-07-21,1973.63,,23387.14
2014-07-22,1983.53,15343.28,23782.11
2014-07-23,1987.01,15328.56,23971.87
2014-07-24,1987.98,15284.42,24141.5
2014-07-25,1978.34,15457.87,24216.01
2014-07-28,1978.91,15529.4,24428.63
2014-07-29,1969.95,15618.07,24640.53
2014-07-30,1970.07,15646.23,24732.21
2014-07-31,1930.67,15620.77,24756.85
2014-08-01,1925.15,15523.11,24532.43
2014-08-04,1938.99,15474.5,24600.08
2014-08-05,1920.21,15320.31,24648.26
2014-08-06,1920.24,15159.79,24584.13
2014-08-07,1909.57,15232.37,24387.56
2014-08-08,1931.59,14778.37,24331.41
2014-08-11,1936.92,15130.52,24646.02
2014-08-12,1933.75,15161.31,24689.41
2014-08-13,1946.72,15213.63,24890.34
2014-08-14,1955.18,15314.57,24801.36
2014-08-15,1955.06,15318.34,24954.94
2014-08-18,1971.74,15322.6,24955.46
2014-08-19,1981.6,15449.79,25122.95
2014-08-20,1986.51,15454.45,25159.76
2014-08-21,1992.37,15586.2,24994.1
2014-08-22,1988.4,15539.19,25112.23
2014-08-25,1997.92,15613.25,25166.91
2014-08-26,2000.02,15521.22,25074.5
2014-08-27,2000.12,15534.82,24918.75
2014-08-28,1996.74,15459.86,24741.0
2014-08-29,2003.37,15424.59,24742.06
2014-09-02,2002.28,15668.6,24749.02
2014-09-03,2000.72,15728.35,25317.95
2014-09-04,1997.65,15676.18,25297.92
2014-09-05,2007.71,15668.68,25240.15
2014-09-08,2001.54,15705.11,25190.45
2014-09-09,1988.44,15749.15,
2014-09-10,1995.69,15788.78,24705.36
2014-09-11,1997.45,15909.2,24662.64
2014-09-12,1985.54,15948.29,24595.32
2014-09-15,1984.13,,24356.99
2014-09-16,1998.98,15911.53,24136.01
2014-09-17,2001.57,15888.67,24376.41
2014-09-18,2011.36,16067.57,24168.72
2014-09-19,2010.4,16321.17,24306.16
2014-09-22,1994.29,16205.9,23955.49
2014-09-23,1982.77,,23837.07
2014-09-24,1998.3,16167.45,23921.61
2014-09-25,1965.99,16374.14,23768.13
2014-09-26,1982.85,16229.86,23678.41
2014-09-29,1977.8,16310.64,23229.21
2014-09-30,1972.29,16173.52,22932.98
2014-10-01,1946.16,16082.25,
2014-10-02,1946.17,15661.99,
2014-10-03,1967.9,15708.65,23064.56
2014-10-06,1964.82,15890.95,23315.04
2014-10-07,1935.1,15783.83,23422.52
2014-10-08,1968.89,15595.98,23263.33
2014-10-09,1928.21,15478.93,23534.53
2014-10-10,1906.13,15300.55,23088.54
2014-10-13,1874.74,,23143.38
2014-10-14,1877.7,14936.51,23047.97
2014-10-15,1862.49,15073.52,23140.05
2014-10-16,1862.76,14738.38,22900.94
2014-10-17,1886.76,14532.51,23023.21
2014-10-20,1904.01,15111.23,23070.26
2014-10-21,1941.28,14804.28,23088.58
2014-10-22,1927.11,15195.77,23403.97
2014-10-23,1950.82,15138.96,23333.18
2014-10-24,1964.58,15291.64,23302.2
2014-10-27,1961.63,15388.72,23143.23
2014-10-28,1985.05,15329.91,23520.36
2014-10-29,1982.3,15553.91,23819.87
2014-10-30,1994.65,15658.2,23702.04
2014-10-31,2018.05,16413.76,23998.06
2014-11-03,2017.81,,23915.97
2014-11-04,2012.1,16862.47,23845.66
2014-11-05,2023.57,16937.32,23695.62
2014-11-06,2031.21,16792.48,23649.31
2014-11-07,2031.92,16880.38,23550.24
2014-11-10,2038.26,16780.53,23744.7
2014-11-11,2039.68,17124.11,23808.28
2014-11-12,2038.25,17197.05,23938.18
2014-11-13,2039.33,17392.79,24019.94
2014-11-14,2039.82,17490.83,24087.38
2014-11-17,2041.32,16973.8,23797.08
2014-11-18,2051.8,17344.06,23529.17
2014-11-19,2048.72,17288.75,23373.31
2014-11-20,2052.75,17300.86,23349.64
2014-11-21,2063.5,17357.51,23437.12
2014-11-24,2069.41,,23893.14
2014-11-25,2067.03,17407.62,23843.91
2014-11-26,2072.83,17383.58,24111.98
2014-11-28,2067.56,17459.85,23987.45
2014-12-01,2053.44,17590.1,23367.45
2014-12-02,2066.55,17663.22,23654.3
2014-12-03,2074.33,17720.43,23428.62
2014-12-04,2071.92,17887.21,23832.56
2014-12-05,2075.37,17920.45,24002.64
2014-12-08,2060.31,17935.64,24047.67
2014-12-09,2059.82,17813.38,23485.83
2014-12-10,2026.14,17412.58,23524.52
2014-12-11,2035.33,17257.4,23312.54
2014-12-12,2002.33,17371.58,23249.2
2014-12-15,1989.63,17099.4,23027.85
2014-12-16,1972.74,16755.32,22670.5
2014-12-17,2012.89,16819.73,22585.84
2014-12-18,2061.23,17210.05,22832.21
2014-12-19,2070.65,17621.4,23116.63
2014-12-22,2078.54,17635.14,23408.57
2014-12-23,2082.17,,23333.69
2014-12-24,2081.88,17854.23,23349.34
2014-12-26,2088.77,17818.96,
2014-12-29,2090.57,17729.84,23773.18
2014-12-30,2080.35,17450.77,23501.1
2014-12-31,2058.9,,23605.04
2015-01-02,2058.2,,23857.82
2015-01-05,2020.58,17408.71,23721.32
2015-01-06,2002.61,16883.19,23485.41
2015-01-07,2025.9,16885.33,23681.26
2015-01-08,2062.14,17167.1,23835.53
2015-01-09,2044.81,17197.73,23919.95
2015-01-12,2028.26,,24026.46
2015-01-13,2023.03,17087.71,24215.97
2015-01-14,2011.27,16795.96,24112.6
2015-01-15,1992.67,17108.7,24350.91
2015-01-16,2019.42,16864.16,24103.52
2015-01-20,2022.55,17366.3,23951.16
2015-01-21,2032.12,17280.48,24352.58
2015-01-22,2063.15,17329.02,24522.63
2015-01-23,2051.82,17511.75,24850.45
2015-01-26,2057.09,17468.52,24909.9
2015-01-27,2029.55,17768.3,24807.28
2015-01-28,2002.16,17795.73,24861.81
2015-01-29,2021.25,17606.22,24595.85
2015-01-30,1994.99,17674.39,24507.05
2015-02-02,2020.85,17558.04,24484.74
2015-02-03,2050.03,17335.85,24554.78
2015-02-04,2041.51,17678.74,24679.76
2015-02-05,2062.52,17504.62,24765.49
2015-02-06,2055.47,17648.5,24679.39
2015-02-09,2046.74,17711.93,24521.0
2015-02-10,2068.59,17652.68,24528.1
2015-02-11,2068.53,,24315.02
2015-02-12,2088.48,17979.72,24422.15
2015-02-13,2096.99,17913.36,24682.54
2015-02-17,2100.34,17987.09,24784.88
2015-02-18,2099.68,18199.17,24832.08
2015-02-19,2097.45,18264.79,
2015-02-20,2110.3,18332.3,
2015-02-23,2109.66,18466.92,24836.76
2015-02-24,2115.48,18603.48,24750.07
2015-02-25,2113.86,18585.2,24778.28
2015-02-26,2110.74,18785.79,24902.06
2015-02-27,2104.5,18797.94,24823.29
2015-03-02,2117.39,18826.88,24887.44
2015-03-03,2107.78,18815.16,24702.78
2015-03-04,2098.53,18703.6,24465.38
2015-03-05,2101.04,18751.84,24193.04
2015-03-06,2071.26,18971.0,24164.0
2015-03-09,2079.43,18790.55,24123.05
2015-03-10,2044.16,18665.11,23896.98
2015-03-11,2040.24,18723.52,23717.97
2015-03-12,2065.95,18991.11,23797.96
2015-03-13,2053.4,19254.25,23823.21
2015-03-16,2081.19,19246.06,23949.55
2015-03-17,2074.28,19437.0,23901.49
2015-03-18,2099.5,19544.48,24120.08
2015-03-19,2089.27,19476.56,24468.89
2015-03-20,2108.1,19560.22,24375.24
2015-03-23,2104.42,19754.36,24494.51
2015-03-24,2091.5,19713.45,24399.6
2015-03-25,2061.05,19746.2,24528.23
2015-03-26,2056.15,19471.12,24497.08
2015-03-27,2061.02,19285.63,24486.2
2015-03-30,2086.24,19411.4,24855.12
2015-03-31,2067.89,19206.99,24900.89
2015-04-01,2059.69,19034.84,25082.75
2015-04-02,2066.96,19312.79,25275.64
2015-04-06,2080.62,19397.98,
2015-04-07,2076.33,19640.54,
2015-04-08,2081.9,19789.81,26236.86
2015-04-09,2091.18,19937.72,26944.39
2015-04-10,2102.06,19907.63,27272.39
2015-04-13,2092.43,19905.46,28016.34
2015-04-14,2095.84,19908.68,27561.49
2015-04-15,2106.63,19869.76,27618.82
2015-04-16,2104.99,19885.77,27739.71
2015-04-17,2081.18,19652.88,27653.12
2015-04-20,2100.4,19634.49,27094.93
2015-04-21,2097.29,19909.09,27850.49
2015-04-22,2107.96,20133.9,27933.85
2015-04-23,2112.93,20187.65,27827.7
2015-04-24,2117.69,20020.04,28060.98
2015-04-27,2108.92,19983.32,28433.59
2015-04-28,2114.76,20058.95,28442.75
2015-04-29,2106.85,,28400.34
2015-04-30,2085.51,19520.01,28133.0
2015-05-01,2108.29,19531.63,
2015-05-04,2114.49,,28123.82
2015-05-05,2089.46,,27755.54
2015-05-06,2080.15,,27640.91
2015-05-07,2088.0,19291.99,27289.97
2015-05-08,2116.1,19379.19,27577.34
2015-05-11,2105.33,19620.91,27718.2
2015-05-12,2099.12,19624.84,27407.18
2015-05-13,2098.48,19764.72,27249.28
2015-05-14,2121.1,19570.24,27286.55
2015-05-15,2122.73,19732.92,27822.28
2015-05-18,2129.2,19890.27,27591.25
2015-05-19,2127.83,20026.38,27693.54
2015-05-20,2125.85,20196.56,27585.05
2015-05-21,2130.82,20202.87,27523.72
2015-05-22,2126.06,20264.41,27992.83
2015-05-26,2104.2,20437.48,28249.86
2015-05-27,2123.48,20472.58,28081.21
2015-05-28,2120.79,20551.46,27454.31
2015-05-29,2107.39,20563.15,27424.19
2015-06-01,2111.73,20569.87,27597.16
2015-06-02,2109.6,20543.19,27466.72
2015-06-03,2114.07,20473.51,27657.47
2015-06-04,2095.84,20488.19,27551.89
2015-06-05,2092.83,20460.9,27260.16
2015-06-08,2079.28,20457.19,27316.28
2015-06-09,2080.15,20096.3,26989.52
2015-06-10,2105.2,20046.36,26687.64
2015-06-11,2108.86,20382.97,26907.85
2015-06-12,2094.11,20407.08,27280.54
2015-06-15,2084.43,20387.79,26861.81
2015-06-16,2096.29,20257.94,26566.7
2015-06-17,2100.44,20219.27,26753.79
2015-06-18,2121.24,19990.82,26694.66
2015-06-19,2109.99,20174.24,26760.53
2015-06-22,2122.85,20428.19,27080.85
2015-06-23,2124.2,20809.42,27333.46
2015-06-24,2108.58,20868.03,27404.97
2015-06-25,2102.31,20771.4,27145.75
2015-06-26,2101.49,20706.15,26663.87
2015-06-29,2057.64,20109.95,25966.98
2015-06-30,2063.11,20235.73,26250.03
2015-07-01,2077.42,20329.32,
2015-07-02,2076.78,20522.5,26282.32
2015-07-06,2068.76,20112.12,25236.28
2015-07-07,2081.34,20376.59,24975.31
2015-07-08,2046.68,19737.64,23516.56
2015-07-09,2051.31,19855.5,24392.79
2015-07-10,2076.62,19779.83,24901.28
2015-07-13,2099.6,20089.77,25224.01
2015-07-14,2108.95,20385.33,25120.91
2015-07-15,2107.4,20463.33,25055.76
2015-07-16,2124.29,20600.12,25162.78
2015-07-17,2126.64,20650.92,25415.27
2015-07-20,2128.28,,25404.81
2015-07-21,2119.21,20841.97,25536.43
2015-07-22,2114.15,20593.67,25282.62
2015-07-23,2102.15,20683.95,25398.85
2015-07-24,2079.65,20544.53,25128.51
2015-07-27,2067.64,20350.1,24351.96
2015-07-28,2093.25,20328.89,24503.94
2015-07-29,2108.57,20302.91,24619.45
2015-07-30,2108.63,20522.83,24497.98
2015-07-31,2103.84,20585.24,24636.28
2015-08-03,2098.04,20548.11,24411.42
2015-08-04,2093.32,20520.36,24406.12
2015-08-05,2099.84,20614.06,24514.16
2015-08-06,2083.56,20664.44,24375.28
2015-08-07,2077.57,20724.56,24552.47
2015-08-10,2104.18,20808.69,24521.12
2015-08-11,2084.07,20720.75,24498.21
2015-08-12,2086.05,20392.77,23916.02
2015-08-13,2083.39,20595.55,24018.8
2015-08-14,2091.54,20519.45,23991.03
2015-08-17,2102.44,20620.26,23814.65
2015-08-18,2096.92,20554.47,23474.97
2015-08-19,2079.61,20222.63,23167.85
2015-08-20,2035.73,20033.52,22757.47
2015-08-21,1970.89,19435.83,22409.62
2015-08-24,1893.21,18540.68,21251.57
2015-08-25,1867.61,17806.7,21404.96
2015-08-26,1940.51,18376.83,21080.39
2015-08-27,1987.66,18574.44,21838.54
2015-08-28,1988.87,19136.32,21612.39
2015-08-31,1972.18,18890.48,21670.58
2015-09-01,1913.85,18165.69,21185.43
2015-09-02,1948.86,18095.4,20934.94
2015-09-03,1951.13,18182.39,
2015-09-04,1921.22,17792.16,20840.61
2015-09-08,1969.41,17427.08,21259.04
2015-09-09,1942.04,18770.51,22131.31
2015-09-10,1952.29,18299.62,21562.5
2015-09-11,1961.05,18264.22,21504.37
2015-09-14,1953.03,17965.7,21561.9
2015-09-15,1978.09,18026.48,21455.23
2015-09-16,1995.31,18171.6,21966.66
2015-09-17,1990.2,18432.27,21854.63
2015-09-18,1958.03,18070.21,21920.83
2015-09-21,1966.97,,21756.93
2015-09-22,1942.74,,21796.58
2015-09-23,1938.76,,21302.91
2015-09-24,1932.24,17571.83,21095.98
2015-09-25,1931.34,17880.51,21186.32
2015-09-28,1881.77,17645.11,
2015-09-29,1884.09,16930.84,20556.6
2015-09-30,1920.03,17388.15,20846.3
2015-10-01,1923.82,17722.42,
2015-10-02,1951.36,17725.13,21506.09
2015-10-05,1987.05,18005.49,21854.5
2015-10-06,1979.92,18186.1,21831.62
2015-10-07,1995.83,18322.98,22515.76
2015-10-08,2013.43,18141.17,22354.91
2015-10-09,2014.89,18438.67,22458.8
2015-10-12,2017.46,,22730.93
2015-10-13,2003.69,18234.74,22600.46
2015-10-14,1994.24,17891.0,22439.91
2015-10-15,2023.86,18096.9,22888.17
2015-10-16,2033.11,18291.8,23067.37
2015-10-19,2033.66,18131.23,23075.61
2015-10-20,2030.77,18207.15,22989.22
2015-10-21,2018.94,18554.28,
2015-10-22,2052.51,18435.87,22845.37
2015-10-23,2075.15,18825.3,23151.94
2015-10-26,2071.18,18947.12,23116.25
2015-10-27,2065.89,18777.04,23142.73
2015-10-28,2090.35,18903.02,22956.57
2015-10-29,2089.41,18935.71,22819.94
2015-10-30,2079.36,19083.1,22640.04
2015-11-02,2104.05,18683.24,22370.04
2015-11-03,2109.79,,22568.43
2015-11-04,2102.31,18926.91,23053.57
2015-11-05,2099.93,19116.41,23051.04
2015-11-06,2099.2,19265.6,22867.33
2015-11-09,2078.58,19642.74,22726.77
2015-11-10,2081.72,19671.26,22401.7
2015-11-11,2075.0,19691.39,22352.17
2015-11-12,2045.97,19697.77,22888.92
2015-11-13,2023.04,19596.91,22396.14
2015-11-16,2053.19,19393.69,22010.82
2015-11-17,2050.44,19630.63,22264.25
2015-11-18,2083.58,19649.18,22188.26
2015-11-19,2081.24,19859.81,22500.22
2015-11-20,2089.17,19879.81,22754.72
2015-11-23,2086.59,,22665.9
2015-11-24,2089.14,19924.89,22587.63
2015-11-25,2088.87,19847.58,22498.0
2015-11-27,2090.11,19883.94,22068.32
2015-11-30,2080.41,19747.47,21996.42
2015-12-01,2102.63,20012.4,22381.35
2015-12-02,2079.51,19938.13,22479.69
2015-12-03,2049.62,19939.9,22417.01
2015-12-04,2091.69,19504.48,22235.89
2015-12-07,2077.07,19698.15,22203.22
2015-12-08,2063.59,19492.6,21905.13
2015-12-09,2047.62,19301.07,21803.76
2015-12-10,2052.23,19046.55,21704.61
2015-12-11,2012.37,19230.48,21464.05
2015-12-14,2021.94,18883.42,21309.85
2015-12-15,2043.41,18565.9,21274.37
2015-12-16,2073.07,19049.91,21701.21
2015-12-17,2041.89,19353.56,21872.06
2015-12-18,2005.55,18986.8,21755.56
2015-12-21,2021.15,18916.02,21791.68
2015-12-22,2038.97,18886.7,21830.02
2015-12-23,2064.29,,22040.59
2015-12-24,2060.99,18789.69,22138.13
2015-12-28,2056.5,18873.35,21919.62
2015-12-29,2078.36,18982.23,21999.62
2015-12-30,2063.36,19033.71,21882.15
2015-12-31,2043.94,,21914.4
2016-01-04,2012.66,18450.98,21327.12
2016-01-05,2016.71,18374.0,21188.72
2016-01-06,1990.26,18191.32,20980.81
2016-01-07,1943.09,17767.34,20333.34
2016-01-08,1922.03,17697.96,20453.71
2016-01-11,1923.67,,19888.5
2016-01-12,1938.68,17218.96,19711.76
2016-01-13,1890.28,17715.63,19934.88
2016-01-14,1921.84,17240.95,19817.41
2016-01-15,1880.33,17147.11,19520.77
2016-01-19,1881.33,17048.37,19635.81
2016-01-20,1859.33,16416.19,18886.3
2016-01-21,1868.99,16017.26,18552.77
2016-01-22,1906.9,16958.53,19080.51
2016-01-25,1877.08,17110.91,19340.14
2016-01-26,1903.63,16708.9,18860.8
2016-01-27,1882.95,17163.92,19052.45
2016-01-28,1893.36,17041.45,19195.83
2016-01-29,1940.24,17518.3,19683.11
2016-02-01,1939.38,17865.23,19595.5
2016-02-02,1903.03,17750.68,19446.84
2016-02-03,1912.53,17191.25,18991.59
2016-02-04,1915.45,17044.99,19183.09
2016-02-05,1880.05,16819.59,19288.17
2016-02-08,1853.44,17004.3,
2016-02-09,1852.21,16085.44,
2016-02-10,1851.86,15713.39,
2016-02-11,1829.08,,18545.8
2016-02-12,1864.78,14952.61,18319.58
2016-02-16,1895.58,16054.43,19122.08
2016-02-17,1926.82,15836.36,18924.57
2016-02-18,1917.83,16196.8,19363.08
2016-02-19,1917.78,15967.17,19285.5
2016-02-22,1945.5,16111.05,19464.09
2016-02-23,1921.27,16052.05,19414.78
2016-02-24,1929.8,15915.79,19192.45
2016-02-25,1951.7,16140.34,18888.75
2016-02-26,1948.05,16188.41,19364.15
2016-02-29,1932.23,16026.76,19111.93
2016-03-01,1978.35,16085.51,19407.46
2016-03-02,1986.45,16746.55,20003.49
2016-03-03,1993.4,16960.16,19941.76
2016-03-04,1999.99,17014.78,20176.7
2016-03-07,2001.76,16911.32,20159.72
2016-03-08,1979.26,16783.15,20011.58
2016-03-09,1989.26,16642.2,19996.26
2016-03-10,1989.57,16852.35,19984.42
2016-03-11,2022.19,16938.87,20199.6
2016-03-14,2019.64,17233.75,20435.34
2016-03-15,2015.93,17117.07,20288.77
2016-03-16,2027.22,16974.45,20257.7
2016-03-17,2040.59,16936.38,20503.81
2016-03-18,2049.58,16724.81,20671.63
2016-03-21,2051.6,,20684.15
2016-03-22,2049.8,17048.55,20666.75
2016-03-23,2036.71,17000.98,20615.23
2016-03-24,2035.94,16892.33,20345.61
2016-03-28,2037.05,17134.37,
2016-03-29,2055.01,17103.53,20366.3
2016-03-30,2063.95,16878.96,20803.39
2016-03-31,2059.74,16758.67,20776.7
2016-04-01,2072.78,16164.16,20498.92
2016-04-04,2066.13,16123.27,
2016-04-05,2045.17,15732.82,20177.0
2016-04-06,2066.66,15715.36,20206.67
2016-04-07,2041.91,15749.84,20266.05
2016-04-08,2047.6,15821.52,20370.4
2016-04-11,2041.99,15751.13,20440.81
2016-04-12,2061.72,15928.79,20504.44
2016-04-13,2082.42,16381.22,21158.71
2016-04-14,2082.78,16911.05,21337.81
2016-04-15,2080.73,16848.03,21316.47
2016-04-18,2094.34,16275.95,21161.5
2016-04-19,2100.8,16874.44,21436.21
2016-04-20,2102.4,16906.54,21236.31
2016-04-21,2091.48,17363.62,21622.25
2016-04-22,2091.58,17572.49,21467.04
2016-04-25,2087.79,17439.3,21304.44
2016-04-26,2091.7,17353.28,21407.27
2016-04-27,2095.15,17290.49,21361.6
2016-04-28,2075.81,16666.05,21388.03
2016-04-29,2065.3,,21067.05
2016-05-02,2081.43,16147.38,
2016-05-03,2063.37,,20676.94
2016-05-04,2051.12,,20525.83
2016-05-05,2050.63,,20449.82
2016-05-06,2057.14,16106.72,20109.87
2016-05-09,2058.69,16216.03,20156.81
2016-05-10,2084.39,16565.19,20242.68
2016-05-11,2064.46,16579.01,20055.29
2016-05-12,2064.11,16646.34,19915.46
2016-05-13,2046.61,16412.21,19719.29
2016-05-16,2066.66,16466.4,19883.95
2016-05-17,2047.21,16652.8,20118.8
2016-05-18,2047.63,16644.69,19826.41
2016-05-19,2040.04,16646.66,19694.33
2016-05-20,2052.32,16736.35,19852.2
2016-05-23,2048.04,16654.6,19809.03
2016-05-24,2076.06,16498.76,19830.43
2016-05-25,2090.54,16757.35,20368.05
2016-05-26,2090.1,16772.46,20397.11
2016-05-27,2099.06,16834.84,20576.77
2016-05-31,2096.95,17234.98,20815.09
2016-06-01,2099.33,16955.73,20760.98
2016-06-02,2105.26,16562.55,20859.22
2016-06-03,2099.13,16642.23,20947.24
2016-06-06,2109.41,16580.03,21030.22
2016-06-07,2112.13,16675.45,21328.24
2016-06-08,2119.12,16830.92,21297.88
2016-06-09,2115.48,16668.41,
2016-06-10,2096.07,16601.36,21042.64
2016-06-13,2079.06,16019.18,20512.99
2016-06-14,2075.32,15859.0,20387.53
2016-06-15,2071.5,15919.58,20467.52
2016-06-16,2077.99,15434.14,20038.42
2016-06-17,2071.22,15599.66,20169.98
2016-06-20,2083.25,15965.3,20510.2
2016-06-21,2088.9,16169.11,20668.44
2016-06-22,2085.45,16065.72,20795.12
2016-06-23,2113.32,16238.35,20868.34
2016-06-24,2037.41,14952.02,20259.13
2016-06-27,2000.54,15309.21,20227.3
2016-06-28,2036.09,15323.14,20172.46
2016-06-29,2070.77,15566.83,20436.12
2016-06-30,2098.86,15575.92,20794.37
2016-07-01,2102.95,15682.48,
2016-07-05,2088.55,15669.33,20750.72
2016-07-06,2099.73,15378.99,20495.29
2016-07-07,2097.9,15276.24,20706.92
2016-07-08,2129.9,15106.98,20564.17
2016-07-11,2137.16,15708.82,20880.5
2016-07-12,2152.14,16095.65,21224.74
2016-07-13,2152.43,16231.43,21322.37
2016-07-14,2163.75,16385.89,21561.06
2016-07-15,2161.74,16497.85,21659.25
2016-07-18,2166.89,,21803.18
2016-07-19,2163.78,16723.31,21673.2
2016-07-20,2173.02,16681.89,21882.48
2016-07-21,2165.17,16810.22,22000.49
2016-07-22,2175.03,16627.25,21964.27
2016-07-25,2168.48,16620.29,21993.44
2016-07-26,2169.18,16383.04,22129.73
2016-07-27,2166.58,16664.82,22218.99
2016-07-28,2170.06,16476.84,22174.34
2016-07-29,2173.6,16569.27,21891.37
2016-08-01,2170.84,16635.77,22129.14
2016-08-02,2157.03,16391.45,
2016-08-03,2163.79,16083.11,21739.12
2016-08-04,2164.25,16254.89,21832.23
2016-08-05,2182.87,16254.45,22146.09
2016-08-08,2180.89,16650.57,22494.76
2016-08-09,2181.74,16764.97,22465.61
2016-08-10,2175.49,16735.12,22492.43
2016-08-11,2185.79,,22580.55
2016-08-12,2184.05,16919.92,22766.91
2016-08-15,2190.15,16869.56,22932.51
2016-08-16,2178.15,16596.51,22910.84
2016-08-17,2182.22,16745.64,22799.78
2016-08-18,2187.02,16486.01,23023.16
2016-08-19,2183.87,16545.82,22937.22
2016-08-22,2182.64,16598.19,22997.91
2016-08-23,2186.9,16497.36,22998.93
2016-08-24,2175.44,16597.3,22820.78
2016-08-25,2172.47,16555.95,22814.95
2016-08-26,2169.04,16360.71,22909.54
2016-08-29,2180.38,16737.49,22821.34
2016-08-30,2176.12,16725.36,23016.11
2016-08-31,2170.95,16887.4,22976.88
2016-09-01,2170.86,16926.84,23162.34
2016-09-02,2179.98,16925.68,23266.7
2016-09-06,2186.48,17081.98,23787.68
2016-09-07,2186.16,17012.44,23741.81
2016-09-08,2181.3,16958.77,23919.34
2016-09-09,2127.81,16965.76,24099.7
2016-09-12,2159.04,16672.92,23290.6
2016-09-13,2127.02,16729.04,23215.76
2016-09-14,2125.77,16614.24,23190.64
2016-09-15,2147.26,16405.01,23335.59
2016-09-16,2139.16,16519.29,
2016-09-19,2139.12,,23550.45
2016-09-20,2139.76,16492.15,23530.86
2016-09-21,2163.12,16807.62,23669.9
2016-09-22,2177.18,,23759.8
2016-09-23,2164.69,16754.02,23686.48
2016-09-26,2146.1,16544.56,23317.92
2016-09-27,2159.93,16683.93,23571.9
2016-09-28,2171.37,16465.4,23619.65
2016-09-29,2151.13,16693.71,23739.47
2016-09-30,2168.27,16449.84,23297.15
2016-10-03,2161.2,16598.67,23584.43
2016-10-04,2150.49,16735.65,23689.44
2016-10-05,2159.73,16819.24,23788.31
2016-10-06,2160.77,16899.1,23952.5
2016-10-07,2153.74,16860.09,23851.82
2016-10-10,2163.66,,
2016-10-11,2136.73,17024.76,23549.52
2016-10-12,2139.18,16840.0,23407.05
2016-10-13,2132.55,16774.24,23031.3
2016-10-14,2132.98,16856.37,23233.31
2016-10-17,2126.5,16900.12,23037.54
2016-10-18,2139.6,16963.61,23394.39
2016-10-19,2144.29,16998.91,23304.97
2016-10-20,2141.34,17235.5,23374.4
2016-10-21,2141.16,17184.59,
2016-10-24,2151.33,17234.42,23604.08
2016-10-25,2143.16,17365.25,23565.11
2016-10-26,2139.43,17391.84,23325.43
2016-10-27,2133.04,17336.42,23132.35
2016-10-28,2126.41,17446.41,22954.81
2016-10-31,2126.15,17425.02,22934.54
2016-11-01,2111.72,17442.4,23147.07
2016-11-02,2097.94,17134.68,22810.5
2016-11-03,2088.66,,22683.51
2016-11-04,2085.18,16905.36,22642.62
2016-11-07,2131.52,17177.21,22801.4
2016-11-08,2139.56,17171.38,22909.47
2016-11-09,2163.26,16251.54,22415.19
2016-11-10,2167.48,17344.42,22839.11
2016-11-11,2164.45,17374.79,22531.09
2016-11-14,2164.2,17672.62,22222.22
2016-11-15,2180.39,17668.15,22323.91
2016-11-16,2176.94,17862.21,22280.53
2016-11-17,2187.12,17862.63,22262.88
2016-11-18,2181.9,17967.41,22344.21
2016-11-21,2198.18,18106.02,22357.78
2016-11-22,2202.94,18162.94,22678.07
2016-11-23,2204.72,,22676.69
2016-11-25,2213.35,18381.22,22723.45
2016-11-28,2201.72,18356.89,22830.57
2016-11-29,2204.66,18307.04,22737.07
2016-11-30,2198.81,18308.48,22789.77
2016-12-01,2191.08,18513.12,22878.23
2016-12-02,2191.95,18426.08,22564.82
2016-12-05,2204.71,18274.99,22505.55
2016-12-06,2212.23,18360.54,22675.15
2016-12-07,2241.35,18496.69,22800.92
2016-12-08,2246.19,18765.47,22861.84
2016-12-09,2259.53,18996.37,22760.98
2016-12-12,2256.96,19155.03,22433.02
2016-12-13,2271.72,19250.52,22446.7
2016-12-14,2253.28,19253.61,22456.62
2016-12-15,2262.03,19273.79,22059.4
2016-12-16,2258.07,19401.15,22020.75
2016-12-19,2262.53,19391.6,21832.68
2016-12-20,2270.76,19494.53,21729.06
2016-12-21,2265.18,19444.49,21809.8
2016-12-22,2260.96,19427.67,21636.2
2016-12-23,2263.79,,21574.76
2016-12-27,2268.88,19403.06,
2016-12-28,2249.92,19401.72,21754.74
2016-12-29,2249.26,19145.14,21790.91
2016-12-30,2238.83,19114.37,22000.56
2017-01-03,2257.83,,22150.4
2017-01-04,2270.75,19594.16,22134.47
2017-01-05,2269.0,19520.69,22456.69
2017-01-06,2276.98,19454.33,22503.01
2017-01-09,2268.9,,22558.69
2017-01-10,2268.9,19301.44,22744.85
2017-01-11,2275.32,19364.67,22935.35
2017-01-12,2270.44,19134.7,22829.02
2017-01-13,2274.64,19287.28,22937.38
2017-01-17,2267.89,18813.53,22840.97
2017-01-18,2271.89,18894.37,23098.26
2017-01-19,2263.69,19072.25,23049.96
2017-01-20,2271.31,19137.91,22885.91
2017-01-23,2265.2,18891.03,22898.52
2017-01-24,2280.07,18787.99,22949.86
